"accuracy","anzahl_gruppen","avg_rt","blauetaste","block","code","correct","correct_colour","correct_response","correct1","correct2","correct3","count_bildstimulus_3_1","count_block","cutoff","datetime","difficulty","difficulty_f","erstebedingung","experiment_file","filename","height","id_geburtsort","id_jahr","id_vater","linketaste","logfile","loose1","loose2","loose3","orangenetaste","punkte1","punkteimblock","response","response_tasteresponse_3_1","response_time","response_time_tasteresponse_3_1","subject_nr","time_bildershuffle","time_bildstimulus_3_1","time_block","time_block_tut","time_blockwerte_zuruecksetzten","time_cutoff_werte_und_punkte_3_1","time_definecorrectcolour_3_1","time_eingabemaske_kuerzel_python","time_ende_tutorial_1","time_ende_experimentierungsphase","time_experiment","time_feedback_serie","time_feedback_tutorial","time_fixationcross_3_1","time_grauesbild_3_1","time_gruppe_block","time_gruppe_tutorial","time_instruktionen_block","time_instruktionen_tutorial_1","time_introduction_1","time_introduction_2_1","time_introduction_3_punkte","time_introduction_3_speed","time_introduction_4_accuracy","time_introduction_5_feedback","time_leertaste_fuer_naechsten_bildschirm","time_logger_3_1","time_loop_block","time_loop_block_tut","time_minifeedbacknegativ_acc","time_minifeedbacknegativ_speed_slow","time_minifeedbacknegativ_speed_slowandwrong","time_minifeedbacknegativ_speed_wrong","time_minifeedbackpositiv_acc","time_minifeedbackpositiv_speed","time_new_inline_script","time_pause_zwischen_serie_1","time_pause_zwischen_serie_2","time_reset_feedback","time_reset_feedback_1","time_sequenz_block","time_sequenz_block_tut","time_sequenz_block_tut_1","time_sequenz_gruppe","time_sequenz_gruppe_tut","time_sequenz_serie","time_serie","time_set_to_zero","time_start","time_tasteresponse_3_1","time_testloopprepareglitchtutorial","time_trial_3_1","time_tutorial","time_tutorial_ende","time_tutorial_wiederholungscheck","time_vorgeplaenkel","time_warnhinweis_3sek","time_warnhinweis_5sek","time_warnung_tutorial_1","total_correct","total_response_time","total_responses","tutorial","tutorialpunkte","geschlecht","alter","studiengang","bildungsabschluss","haendig1","haendig2","haendig3","haendig4","haendig_mean"
88.8888888888889,96,71204.226700007,"l","accuracy","bi1999ma","0","b","l","0","0","0",0,1,700,"Tue Mar 28 15:49:30 2023",3,"sehr schwer","accuracy","Experiment.osexp","Bild_s1_b_14.png",1080,"ma",1999,"bi","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-9.csv",1,0,0,"a",-10,-10,"a","a",1074.16220009327,1074.16220009327,9,NA,186073.97300005,NA,176518.070599996,NA,187149.104099954,185765.974899987,19373.573299963,NA,NA,4747.05210002139,NA,NA,185773.306100047,NA,NA,185245.903200004,NA,176610.076199984,5514.27010004409,37014.8749999935,62833.9807000011,79525.2266000025,105364.517600043,109888.620999991,176610.184699995,187149.176900042,NA,185244.949099957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176517.892000033,176602.950699977,NA,185245.858400012,NA,NA,NA,4748.06440004613,186074.067799957,4748.09480004478,185765.778200002,176517.094800016,NA,NA,5497.18509998638,NA,NA,116416.592700058,8,640838.040300063,9,1,0,1,23,"Humanmedizin",5,3,3,3,3,3
80,96,64145.4080900061,"l","accuracy","bi1999ma","0","o","a","0","0","0",1,1,700,"Tue Mar 28 15:49:30 2023",3,"sehr schwer","accuracy","Experiment.osexp","Bild_s1_o_15.png",1080,"ma",1999,"bi","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-9.csv",1,0,0,"a",-20,-20,"l","l",616.040599998087,616.040599998087,9,NA,188323.987400043,NA,176518.070599996,NA,188940.968999988,188015.916200005,19373.573299963,NA,NA,4747.05210002139,NA,NA,188023.14049995,187483.768000035,NA,185245.903200004,NA,176610.076199984,5514.27010004409,37014.8749999935,62833.9807000011,79525.2266000025,105364.517600043,109888.620999991,176610.184699995,188941.038600053,NA,185244.949099957,187182.76440003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176517.892000033,176602.950699977,NA,185245.858400012,NA,NA,187478.340400034,4748.06440004613,188324.165600003,4748.09480004478,188015.838599997,176517.094800016,NA,NA,5497.18509998638,NA,NA,116416.592700058,8,641454.080900061,10,1,0,1,23,"Humanmedizin",5,3,3,3,3,3
81.8181818181818,96,58417.8992727327,"l","accuracy","bi1999ma","1","b","l","1","0","0",2,1,700,"Tue Mar 28 15:49:30 2023",2,"eher schwer","accuracy","Experiment.osexp","Bild_s2_b_1.png",1080,"ma",1999,"bi","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-9.csv",0,0,0,"a",-15,-15,"l","l",1142.81109999865,1142.81109999865,9,NA,190133.696699981,NA,176518.070599996,NA,191277.284099953,189825.458899955,19373.573299963,NA,NA,4747.05210002139,NA,NA,189832.481799996,189253.058500006,NA,189324.473000015,NA,176610.076199984,5514.27010004409,37014.8749999935,62833.9807000011,79525.2266000025,105364.517600043,109888.620999991,176610.184699995,191277.354800026,NA,185244.949099957,188952.305600047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176517.892000033,176602.950699977,NA,189324.400100042,NA,NA,189247.735499986,4748.06440004613,190133.786899969,4748.09480004478,189825.377700035,176517.094800016,NA,NA,5497.18509998638,NA,NA,116416.592700058,9,642596.89200006,11,1,0,1,23,"Humanmedizin",5,3,3,3,3,3
75,96,53601.3768250026,"l","accuracy","bi1999ma","0","b","l","0","0","0",3,1,700,"Tue Mar 28 15:49:30 2023",2,"eher schwer","accuracy","Experiment.osexp","Bild_s2_b_11.png",1080,"ma",1999,"bi","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-9.csv",1,0,0,"a",-25,-25,"a","a",619.629899971187,619.629899971187,9,NA,192432.400400052,NA,176518.070599996,NA,193052.863399964,192124.450200005,19373.573299963,NA,NA,4747.05210002139,NA,NA,192131.751299952,191594.569099951,NA,189324.473000015,NA,176610.076199984,5514.27010004409,37014.8749999935,62833.9807000011,79525.2266000025,105364.517600043,109888.620999991,176610.184699995,193052.932300023,NA,185244.949099957,188952.305600047,NA,NA,NA,191293.937499984,NA,NA,NA,NA,NA,NA,NA,176517.892000033,176602.950699977,NA,189324.400100042,NA,NA,191589.168200037,4748.06440004613,192432.605699985,4748.09480004478,192124.372099992,176517.094800016,NA,NA,5497.18509998638,NA,NA,116416.592700058,9,643216.521900031,12,1,0,1,23,"Humanmedizin",5,3,3,3,3,3
76.9230769230769,96,49546.000192309,"l","accuracy","bi1999ma","1","o","a","1","0","0",4,1,700,"Tue Mar 28 15:49:30 2023",1,"eher leicht","accuracy","Experiment.osexp","Bild_s3_o_25.png",1080,"ma",1999,"bi","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-9.csv",0,0,0,"a",-20,-20,"a","a",881.480599986389,881.480599986389,9,NA,194250.676300027,NA,176518.070599996,NA,195133.200600045,193943.538299995,19373.573299963,NA,NA,4747.05210002139,NA,NA,193950.435000006,193380.473600002,NA,193459.032400046,NA,176610.076199984,5514.27010004409,37014.8749999935,62833.9807000011,79525.2266000025,105364.517600043,109888.620999991,176610.184699995,195133.270499995,NA,185244.949099957,193079.651399981,NA,NA,NA,191293.937499984,NA,NA,NA,NA,NA,NA,NA,176517.892000033,176602.950699977,NA,193458.954900037,NA,NA,193374.948699959,4748.06440004613,194250.763699994,4748.09480004478,193943.462800002,176517.094800016,NA,NA,5497.18509998638,NA,NA,116416.592700058,10,644098.002500017,13,1,0,1,23,"Humanmedizin",5,3,3,3,3,3
78.5714285714286,96,46045.1184714329,"l","accuracy","bi1999ma","1","b","l","1","0","0",5,1,700,"Tue Mar 28 15:49:30 2023",1,"eher leicht","accuracy","Experiment.osexp","Bild_s3_b_18.png",1080,"ma",1999,"bi","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-9.csv",0,0,0,"a",-15,-15,"l","l",533.656100044027,533.656100044027,9,NA,196310.495599988,NA,176518.070599996,NA,196844.78299995,196002.588800038,19373.573299963,NA,NA,4747.05210002139,NA,NA,196009.523999994,195466.917500016,NA,193459.032400046,NA,176610.076199984,5514.27010004409,37014.8749999935,62833.9807000011,79525.2266000025,105364.517600043,109888.620999991,176610.184699995,196844.854200026,NA,185244.949099957,193079.651399981,NA,NA,NA,195166.22959997,NA,NA,NA,NA,NA,NA,NA,176517.892000033,176602.950699977,NA,193458.954900037,NA,NA,195461.58959996,4748.06440004613,196310.587499989,4748.09480004478,196002.509800019,176517.094800016,NA,NA,5497.18509998638,NA,NA,116416.592700058,11,644631.658600061,14,1,0,1,23,"Humanmedizin",5,3,3,3,3,3
80,96,43024.2622800094,"l","accuracy","bi1999ma","1","b","l","1","0","0",6,1,700,"Tue Mar 28 15:49:30 2023",0,"sehr leicht","accuracy","Experiment.osexp","Bild_s4_b_5.png",1080,"ma",1999,"bi","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-9.csv",0,0,0,"a",-10,-10,"l","l",732.275600079447,732.275600079447,9,NA,198095.767999999,NA,176518.070599996,NA,198828.823699965,197786.429999978,19373.573299963,NA,NA,4747.05210002139,NA,NA,197793.984799995,197174.304899992,NA,197246.728500002,NA,176610.076199984,5514.27010004409,37014.8749999935,62833.9807000011,79525.2266000025,105364.517600043,109888.620999991,176610.184699995,198828.895100043,NA,185244.949099957,193079.651399981,NA,NA,NA,196873.768400052,NA,NA,NA,NA,NA,NA,NA,176517.892000033,176602.950699977,NA,197246.655800031,NA,NA,197168.9243,4748.06440004613,198095.962999971,4748.09480004478,197786.344300024,176517.094800016,NA,NA,5497.18509998638,NA,NA,116416.592700058,12,645363.934200141,15,1,0,1,23,"Humanmedizin",5,3,3,3,3,3
81.25,96,40364.0847625138,"l","accuracy","bi1999ma","1","o","a","1","0","0",7,1,700,"Tue Mar 28 15:49:30 2023",0,"sehr leicht","accuracy","Experiment.osexp","Bild_s4_o_2.png",1080,"ma",1999,"bi","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-9.csv",0,0,0,"a",-5,-5,"a","a",461.422000080347,461.422000080347,9,NA,199982.565199956,NA,176518.070599996,NA,200444.834099966,199673.327600001,19373.573299963,NA,NA,4747.05210002139,NA,NA,199680.538599961,199144.692500005,NA,197246.728500002,NA,176610.076199984,5514.27010004409,37014.8749999935,62833.9807000011,79525.2266000025,105364.517600043,109888.620999991,176610.184699995,200444.902800024,NA,185244.949099957,193079.651399981,NA,NA,NA,198844.335300033,NA,NA,NA,NA,NA,NA,NA,176517.892000033,176602.950699977,NA,197246.655800031,NA,NA,199139.42859997,4748.06440004613,199982.809399953,4748.09480004478,199673.245899961,176517.094800016,NA,NA,5497.18509998638,NA,NA,116416.592700058,13,645825.356200221,16,1,0,1,23,"Humanmedizin",5,3,3,3,3,3
82.3529411764706,96,38029.9914764884,"l","accuracy","bi1999ma","1","b","l","1","0","0",8,1,700,"Tue Mar 28 15:49:30 2023",0,"sehr leicht","accuracy","Experiment.osexp","Bild_s4_b_3.png",1080,"ma",1999,"bi","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-9.csv",0,0,0,"a",0,0,"l","l",684.498900081962,684.498900081962,9,NA,201631.522299955,NA,176518.070599996,NA,202316.643500002,201322.72289996,19373.573299963,NA,NA,4747.05210002139,NA,NA,201329.905800056,200760.838499991,NA,200831.261700019,NA,176610.076199984,5514.27010004409,37014.8749999935,62833.9807000011,79525.2266000025,105364.517600043,109888.620999991,176610.184699995,202316.711600055,NA,185244.949099957,193079.651399981,NA,NA,NA,200460.508199991,NA,NA,NA,NA,NA,NA,NA,176517.892000033,176602.950699977,NA,200831.189200049,NA,NA,200755.486199982,4748.06440004613,201631.689999951,4748.09480004478,201322.644499945,176517.094800016,NA,NA,5497.18509998638,NA,NA,116416.592700058,14,646509.855100303,17,1,0,1,23,"Humanmedizin",5,3,3,3,3,3
77.7777777777778,96,35944.6568666867,"l","accuracy","bi1999ma","0","b","l","0","0","0",9,1,700,"Tue Mar 28 15:49:30 2023",0,"sehr leicht","accuracy","Experiment.osexp","Bild_s4_b_21.png",1080,"ma",1999,"bi","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-9.csv",1,0,0,"a",-10,-10,"a","a",493.968500057235,493.968500057235,9,NA,203486.171300057,NA,176518.070599996,NA,203980.673199985,203178.472299944,19373.573299963,NA,NA,4747.05210002139,NA,NA,203185.565600055,202649.534499971,NA,200831.261700019,NA,176610.076199984,5514.27010004409,37014.8749999935,62833.9807000011,79525.2266000025,105364.517600043,109888.620999991,176610.184699995,203980.744399945,NA,185244.949099957,193079.651399981,NA,NA,NA,202349.055800005,NA,NA,NA,NA,NA,NA,NA,176517.892000033,176602.950699977,NA,200831.189200049,NA,NA,202644.228599966,4748.06440004613,203486.253899988,4748.09480004478,203178.394300048,176517.094800016,NA,NA,5497.18509998638,NA,NA,116416.592700058,14,647003.82360036,18,1,0,1,23,"Humanmedizin",5,3,3,3,3,3
