"accuracy","anzahl_gruppen","avg_rt","blauetaste","block","code","correct","correct_colour","correct_response","correct1","correct2","correct3","count_bildstimulus_3_1","count_block","cutoff","datetime","difficulty","difficulty_f","erstebedingung","experiment_file","filename","height","id_geburtsort","id_jahr","id_vater","linketaste","logfile","loose1","loose2","loose3","orangenetaste","punkte1","punkteimblock","response","response_tasteresponse_3_1","response_time","response_time_tasteresponse_3_1","subject_nr","time_bildershuffle","time_bildstimulus_3_1","time_block","time_block_tut","time_blockwerte_zuruecksetzten","time_cutoff_werte_und_punkte_3_1","time_definecorrectcolour_3_1","time_eingabemaske_kuerzel_python","time_ende_tutorial_1","time_ende_experimentierungsphase","time_experiment","time_feedback_serie","time_feedback_tutorial","time_fixationcross_3_1","time_grauesbild_3_1","time_gruppe_block","time_gruppe_tutorial","time_instruktionen_block","time_instruktionen_tutorial_1","time_introduction_1","time_introduction_2_1","time_introduction_3_punkte","time_introduction_3_speed","time_introduction_4_accuracy","time_introduction_5_feedback","time_leertaste_fuer_naechsten_bildschirm","time_logger_3_1","time_loop_block","time_loop_block_tut","time_minifeedbacknegativ_acc","time_minifeedbacknegativ_speed_slow","time_minifeedbacknegativ_speed_slowandwrong","time_minifeedbacknegativ_speed_wrong","time_minifeedbackpositiv_acc","time_minifeedbackpositiv_speed","time_new_inline_script","time_pause_zwischen_serie_1","time_pause_zwischen_serie_2","time_reset_feedback","time_reset_feedback_1","time_sequenz_block","time_sequenz_block_tut","time_sequenz_block_tut_1","time_sequenz_gruppe","time_sequenz_gruppe_tut","time_sequenz_serie","time_serie","time_set_to_zero","time_start","time_tasteresponse_3_1","time_testloopprepareglitchtutorial","time_trial_3_1","time_tutorial","time_tutorial_ende","time_tutorial_wiederholungscheck","time_vorgeplaenkel","time_warnhinweis_3sek","time_warnhinweis_5sek","time_warnung_tutorial_1","total_correct","total_response_time","total_responses","tutorial","tutorialpunkte","geschlecht","alter","studiengang","bildungsabschluss","haendig1","haendig2","haendig3","haendig4","haendig_mean"
88.8888888888889,96,70078.5412778043,"a","accuracy","es2000he","0","b","a","0","0","0",0,1,700,"Wed Apr 12 10:09:57 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_b_17.png",1080,"he",2000,"es","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-12.csv",1,0,0,"l",-10,-10,"l","l",1897.18209998682,1897.18209998682,12,NA,223844.442499802,NA,206107.907900121,NA,225742.377399933,223536.407900043,16494.9489999563,NA,NA,4066.48619985208,NA,NA,223543.783399742,NA,NA,223007.155799773,NA,206201.156400144,4878.91309987754,33120.3319998458,45220.4132000916,62312.0253998786,81173.9107999019,112738.919899799,206201.2618999,225742.448099889,NA,223006.156399846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206107.840599958,206193.523699883,NA,223007.110499777,NA,NA,NA,4066.59650010988,223844.523500185,4066.62099994719,223536.21349996,206107.021499891,NA,NA,4862.26380011067,NA,NA,122306.141799781,8,630706.871500239,9,1,0,1,22,"geographie",5,3,3,3,3,3
90,96,63189.5265300293,"a","accuracy","es2000he","1","o","l","1","0","0",1,1,700,"Wed Apr 12 10:09:57 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_o_17.png",1080,"he",2000,"es","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-12.csv",0,0,0,"l",-5,-5,"l","l",1188.39380005375,1188.39380005375,12,NA,226937.230099924,NA,206107.907900121,NA,228126.448299736,226629.184400197,16494.9489999563,NA,NA,4066.48619985208,NA,NA,226636.136000045,226076.909400057,NA,223007.155799773,NA,206201.156400144,4878.91309987754,33120.3319998458,45220.4132000916,62312.0253998786,81173.9107999019,112738.919899799,206201.2618999,228126.52010005,NA,223006.156399846,225776.177600026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206107.840599958,206193.523699883,NA,223007.110499777,NA,NA,226071.430000011,4066.59650010988,226937.320800032,4066.62099994719,226629.048400093,206107.021499891,NA,NA,4862.26380011067,NA,NA,122306.141799781,9,631895.265300293,10,1,0,1,22,"geographie",5,3,3,3,3,3
90.9090909090909,96,57496.4151182212,"a","accuracy","es2000he","1","b","a","1","0","0",2,1,700,"Wed Apr 12 10:09:57 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_b_21.png",1080,"he",2000,"es","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-12.csv",0,0,0,"l",0,0,"a","a",565.301000140607,565.301000140607,12,NA,229336.292999797,NA,206107.907900121,NA,229902.313800063,229028.170799837,16494.9489999563,NA,NA,4066.48619985208,NA,NA,229035.227899905,228451.818199828,NA,228523.467400111,NA,206201.156400144,4878.91309987754,33120.3319998458,45220.4132000916,62312.0253998786,81173.9107999019,112738.919899799,206201.2618999,229902.387199923,NA,223006.156399846,225776.177600026,NA,NA,NA,228151.026300155,NA,NA,NA,NA,NA,NA,NA,206107.840599958,206193.523699883,NA,228523.396200035,NA,NA,228446.37699984,4066.59650010988,229336.377299856,4066.62099994719,229028.090700042,206107.021499891,NA,NA,4862.26380011067,NA,NA,122306.141799781,10,632460.566300433,11,1,0,1,22,"geographie",5,3,3,3,3,3
83.3333333333333,96,52768.5843167128,"a","accuracy","es2000he","0","b","a","0","0","0",3,1,700,"Wed Apr 12 10:09:57 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_b_3.png",1080,"he",2000,"es","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-12.csv",1,0,0,"l",-10,-10,"l","l",762.445500120521,762.445500120521,12,NA,231059.032400139,NA,206107.907900121,NA,231822.239900008,230750.835400075,16494.9489999563,NA,NA,4066.48619985208,NA,NA,230757.95749994,230219.36059976,NA,228523.467400111,NA,206201.156400144,4878.91309987754,33120.3319998458,45220.4132000916,62312.0253998786,81173.9107999019,112738.919899799,206201.2618999,231822.317800019,NA,223006.156399846,225776.177600026,NA,NA,NA,229918.818899896,NA,NA,NA,NA,NA,NA,NA,206107.840599958,206193.523699883,NA,228523.396200035,NA,NA,230213.861899916,4066.59650010988,231059.217100032,4066.62099994719,230750.753799919,206107.021499891,NA,NA,4862.26380011067,NA,NA,122306.141799781,10,633223.011800554,12,1,0,1,22,"geographie",5,3,3,3,3,3
84.6153846153846,96,48818.0579231479,"a","accuracy","es2000he","1","o","l","1","0","0",4,1,700,"Wed Apr 12 10:09:57 2023",1,"eher leicht","speed","Experiment.osexp","Bild_s3_o_7.png",1080,"he",2000,"es","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-12.csv",0,0,0,"l",-5,-5,"l","l",1411.74120036885,1411.74120036885,12,NA,233017.788900062,NA,206107.907900121,NA,234430.268099997,232710.385600105,16494.9489999563,NA,NA,4066.48619985208,NA,NA,232717.520500068,232137.404299807,NA,232208.281400148,NA,206201.156400144,4878.91309987754,33120.3319998458,45220.4132000916,62312.0253998786,81173.9107999019,112738.919899799,206201.2618999,234430.340999737,NA,223006.156399846,231836.620400194,NA,NA,NA,229918.818899896,NA,NA,NA,NA,NA,NA,NA,206107.840599958,206193.523699883,NA,232208.204200026,NA,NA,232131.987500004,4066.59650010988,233017.96189975,4066.62099994719,232710.306199733,206107.021499891,NA,NA,4862.26380011067,NA,NA,122306.141799781,11,634634.753000923,13,1,0,1,22,"geographie",5,3,3,3,3,3
85.7142857142857,96,45376.630021492,"a","accuracy","es2000he","1","b","a","1","0","0",5,1,700,"Wed Apr 12 10:09:57 2023",1,"eher leicht","speed","Experiment.osexp","Bild_s3_b_20.png",1080,"he",2000,"es","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-12.csv",0,0,0,"l",0,0,"a","a",638.067299965769,638.067299965769,12,NA,235599.488299806,NA,206107.907900121,NA,236238.424799871,235291.335300077,16494.9489999563,NA,NA,4066.48619985208,NA,NA,235298.724499997,234759.519299958,NA,232208.281400148,NA,206201.156400144,4878.91309987754,33120.3319998458,45220.4132000916,62312.0253998786,81173.9107999019,112738.919899799,206201.2618999,236238.493899815,NA,223006.156399846,231836.620400194,NA,NA,NA,234458.729300182,NA,NA,NA,NA,NA,NA,NA,206107.840599958,206193.523699883,NA,232208.204200026,NA,NA,234754.054599907,4066.59650010988,235599.622599781,4066.62099994719,235291.255999822,206107.021499891,NA,NA,4862.26380011067,NA,NA,122306.141799781,12,635272.820300888,14,1,0,1,22,"geographie",5,3,3,3,3,3
86.6666666666667,96,42408.794473391,"a","accuracy","es2000he","1","o","l","1","0","0",6,1,700,"Wed Apr 12 10:09:57 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_o_25.png",1080,"he",2000,"es","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-12.csv",0,0,0,"l",5,5,"l","l",859.096799977124,859.096799977124,12,NA,237442.519799806,NA,206107.907900121,NA,238302.187399939,237134.563900065,16494.9489999563,NA,NA,4066.48619985208,NA,NA,237141.617099755,236562.592700124,NA,236634.320999961,NA,206201.156400144,4878.91309987754,33120.3319998458,45220.4132000916,62312.0253998786,81173.9107999019,112738.919899799,206201.2618999,238302.262200043,NA,223006.156399846,231836.620400194,NA,NA,NA,236262.196099851,NA,NA,NA,NA,NA,NA,NA,206107.840599958,206193.523699883,NA,236634.253100026,NA,NA,236557.047000155,4066.59650010988,237442.600999959,4066.62099994719,237134.485200047,206107.021499891,NA,NA,4862.26380011067,NA,NA,122306.141799781,13,636131.917100865,15,1,0,1,22,"geographie",5,3,3,3,3,3
87.5,96,39808.2326750737,"a","accuracy","es2000he","1","b","a","1","0","0",7,1,700,"Wed Apr 12 10:09:57 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_b_19.png",1080,"he",2000,"es","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-12.csv",0,0,0,"l",10,10,"a","a",799.8057003133,799.8057003133,12,NA,239469.728500117,NA,206107.907900121,NA,240270.400899928,239161.562900059,16494.9489999563,NA,NA,4066.48619985208,NA,NA,239168.853700161,238632.436300162,NA,236634.320999961,NA,206201.156400144,4878.91309987754,33120.3319998458,45220.4132000916,62312.0253998786,81173.9107999019,112738.919899799,206201.2618999,240270.472900011,NA,223006.156399846,231836.620400194,NA,NA,NA,238331.628699787,NA,NA,NA,NA,NA,NA,NA,206107.840599958,206193.523699883,NA,236634.253100026,NA,NA,238626.979200169,4066.59650010988,239469.895499758,4066.62099994719,239161.482799798,206107.021499891,NA,NA,4862.26380011067,NA,NA,122306.141799781,14,636931.722801179,16,1,0,1,22,"geographie",5,3,3,3,3,3
88.2352941176471,96,37503.8444529945,"a","accuracy","es2000he","1","o","l","1","0","0",8,1,700,"Wed Apr 12 10:09:57 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_o_22.png",1080,"he",2000,"es","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-12.csv",0,0,0,"l",15,15,"l","l",633.632899727672,633.632899727672,12,NA,241475.992700085,NA,206107.907900121,NA,242110.485599842,241167.681799736,16494.9489999563,NA,NA,4066.48619985208,NA,NA,241174.945699982,240599.927700125,NA,240673.078899737,NA,206201.156400144,4878.91309987754,33120.3319998458,45220.4132000916,62312.0253998786,81173.9107999019,112738.919899799,206201.2618999,242110.557400156,NA,223006.156399846,231836.620400194,NA,NA,NA,240299.240899738,NA,NA,NA,NA,NA,NA,NA,206107.840599958,206193.523699883,NA,240673.008800019,NA,NA,240594.497499987,4066.59650010988,241476.077400148,4066.62099994719,241167.603100184,206107.021499891,NA,NA,4862.26380011067,NA,NA,122306.141799781,15,637565.355700906,17,1,0,1,22,"geographie",5,3,3,3,3,3
88.8888888888889,96,35472.9112222687,"a","accuracy","es2000he","1","o","l","1","0","0",9,1,700,"Wed Apr 12 10:09:57 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_o_19.png",1080,"he",2000,"es","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-12.csv",0,0,0,"l",20,20,"l","l",947.046299930662,947.046299930662,12,NA,243274.594400078,NA,206107.907900121,NA,244222.463400103,242967.770500109,16494.9489999563,NA,NA,4066.48619985208,NA,NA,242974.501700141,242431.557999924,NA,240673.078899737,NA,206201.156400144,4878.91309987754,33120.3319998458,45220.4132000916,62312.0253998786,81173.9107999019,112738.919899799,206201.2618999,244222.536500078,NA,223006.156399846,231836.620400194,NA,NA,NA,242130.953699816,NA,NA,NA,NA,NA,NA,NA,206107.840599958,206193.523699883,NA,240673.008800019,NA,NA,242426.223400049,4066.59650010988,243274.682300165,4066.62099994719,242967.68500004,206107.021499891,NA,NA,4862.26380011067,NA,NA,122306.141799781,16,638512.402000837,18,1,0,1,22,"geographie",5,3,3,3,3,3
